Frame,Time (s),Point ID,X,Y,Vx,Vy,Ax,Ay
857,28.57,3,1602,400,16.42,-3.73,481.07,-123.43
857,28.57,4,1607,410,15.10,-3.57,440.59,-119.60
857,28.57,5,1604,400,16.66,-3.55,488.36,-117.79
857,28.57,6,1607,410,15.22,-3.45,444.40,-115.93
858,28.60,0,1599,401,12.21,-6.67,351.59,-214.73
858,28.60,1,1606,400,10.94,-6.76,312.60,-218.51
858,28.60,2,1607,410,11.62,-8.07,333.31,-257.32
858,28.60,3,1603,400,10.63,-9.30,302.52,-295.52
858,28.60,4,1607,410,11.33,-8.02,324.71,-255.64
858,28.60,5,1605,400,10.21,-6.98,289.53,-226.11
858,28.60,6,1607,410,11.07,-7.47,317.00,-239.26
859,28.63,0,1600,401,11.33,-6.71,327.71,-213.42
859,28.63,1,1606,400,12.93,-7.19,376.99,-226.77
859,28.63,2,1607,409,12.41,-5.73,360.60,-183.50
859,28.63,3,1603,400,13.40,-7.40,391.47,-232.75
859,28.63,4,1607,410,12.86,-8.20,374.51,-257.34
859,28.63,5,1605,400,13.44,-7.61,392.99,-238.36
859,28.63,6,1607,410,13.28,-8.30,387.18,-260.02
860,28.67,0,1600,401,8.35,-8.02,239.05,-251.96
860,28.67,1,1607,400,8.92,-7.73,254.81,-244.69
860,28.67,2,1608,409,9.35,-5.94,268.18,-190.61
860,28.67,3,1603,400,8.95,-5.50,255.21,-178.42
860,28.67,4,1608,410,9.06,-5.91,259.05,-190.15
860,28.67,5,1605,400,9.31,-7.38,265.94,-234.76
860,28.67,6,1608,410,9.09,-6.45,259.41,-206.91
861,28.70,0,1600,401,15.10,-6.36,444.51,-199.12
861,28.70,1,1607,400,15.68,-5.13,461.51,-162.79
861,28.70,2,1608,409,15.94,-7.45,468.77,-232.95
861,28.70,3,1604,399,15.00,-4.94,441.05,-157.13
861,28.70,4,1608,409,15.56,-5.23,457.86,-165.89
861,28.70,5,1606,400,14.47,-4.89,424.76,-155.87
861,28.70,6,1608,410,15.57,-5.40,458.16,-171.03
862,28.73,0,1601,401,10.63,-4.88,303.73,-161.49
862,28.73,1,1608,399,10.92,-5.41,311.82,-178.00
862,28.73,2,1609,409,11.36,-6.71,324.86,-217.34
862,28.73,3,1604,399,11.86,-5.84,340.85,-190.09
862,28.73,4,1609,409,11.31,-5.45,323.69,-179.10
862,28.73,5,1606,399,12.20,-5.35,351.49,-174.95
862,28.73,6,1609,409,11.11,-4.94,317.75,-163.67
863,28.77,0,1601,400,14.04,-5.71,410.70,-181.82
863,28.77,1,1608,399,13.77,-6.05,402.06,-192.41
863,28.77,2,1609,409,13.86,-5.87,404.36,-187.39
863,28.77,3,1605,399,12.54,-8.14,364.20,-256.01
863,28.77,4,1609,409,13.48,-7.48,393.10,-235.84
863,28.77,5,1607,399,12.61,-6.22,366.06,-198.83
863,28.77,6,1609,409,13.33,-6.66,388.79,-210.92
864,28.80,0,1602,400,13.28,-7.41,384.32,-236.27
864,28.80,1,1608,399,13.85,-8.49,401.63,-268.51
864,28.80,2,1610,408,13.96,-6.20,405.05,-199.97
864,28.80,3,1605,399,14.57,-7.08,424.50,-224.93
864,28.80,4,1610,409,14.32,-8.58,416.09,-270.89
864,28.80,5,1607,399,14.91,-8.67,434.64,-272.68
864,28.80,6,1610,409,14.60,-9.15,424.80,-287.96
865,28.83,0,1602,400,13.40,-7.72,388.60,-244.90
865,28.83,1,1609,399,11.82,-6.85,340.79,-219.24
865,28.83,2,1610,408,13.04,-6.02,377.15,-194.69
865,28.83,3,1606,399,11.45,-5.25,328.86,-172.14
865,28.83,4,1610,409,12.45,-5.19,359.11,-170.10
865,28.83,5,1608,399,11.46,-6.52,328.96,-210.52
865,28.83,6,1610,409,12.44,-5.81,358.49,-188.79
866,28.87,0,1602,400,10.99,-5.03,316.19,-164.38
866,28.87,1,1609,399,11.82,-4.36,342.82,-142.56
866,28.87,2,1610,408,11.67,-6.64,337.10,-212.27
866,28.87,3,1606,398,11.59,-4.07,336.38,-133.48
866,28.87,4,1610,408,11.52,-4.33,333.29,-142.33
866,28.87,5,1608,399,11.35,-4.31,329.00,-140.74
866,28.87,6,1610,408,11.67,-4.43,337.59,-145.43
867,28.90,0,1603,400,14.67,-3.81,429.13,-125.35
867,28.90,1,1610,398,13.11,-3.76,381.60,-124.73
867,28.90,2,1611,408,14.24,-5.79,415.59,-185.39
867,28.90,3,1607,398,13.76,-4.64,401.27,-150.85
867,28.90,4,1611,408,13.87,-4.72,404.64,-153.22
867,28.90,5,1608,398,14.19,-4.35,414.48,-141.70
867,28.90,6,1611,408,13.78,-4.50,401.75,-146.58
868,28.93,0,1603,399,9.22,-1.63,261.97,-63.45
868,28.93,1,1610,398,8.10,-2.01,229.90,-73.51
868,28.93,2,1611,408,8.35,-1.91,236.25,-71.62
868,28.93,3,1607,398,7.14,-2.40,200.36,-85.61
868,28.93,4,1611,408,8.49,-2.35,240.79,-84.40
868,28.93,5,1609,398,7.18,-1.98,201.14,-73.63
868,28.93,6,1611,408,8.39,-2.22,238.03,-80.33
869,28.97,0,1604,399,13.04,-7.26,382.00,-226.94
869,28.97,1,1610,398,14.51,-7.15,427.07,-222.50
869,28.97,2,1612,407,13.79,-7.12,405.40,-222.09
869,28.97,3,1607,398,15.52,-9.33,458.35,-287.12
869,28.97,4,1612,408,14.30,-10.24,420.64,-315.61
869,28.97,5,1609,398,15.56,-7.68,459.63,-237.62
869,28.97,6,1612,408,14.42,-9.77,424.25,-301.56
870,29.00,0,1604,399,14.86,-1.40,432.89,-55.01
870,29.00,1,1611,398,13.76,-1.59,398.36,-62.24
870,29.00,2,1612,407,14.92,-1.05,433.90,-45.32
870,29.00,3,1608,398,13.15,-1.56,379.11,-62.37
870,29.00,4,1612,408,14.66,-1.78,425.37,-67.67
870,29.00,5,1610,398,13.39,-1.95,386.21,-74.06
870,29.00,6,1612,408,14.42,-1.95,418.11,-72.95
871,29.03,0,1604,399,9.36,-8.52,265.84,-270.35
871,29.03,1,1611,398,9.64,-8.42,275.40,-266.26
871,29.03,2,1612,407,8.94,-6.84,253.36,-220.20
871,29.03,3,1608,398,9.32,-5.72,266.56,-184.84
871,29.03,4,1612,408,9.20,-6.62,261.21,-213.15
871,29.03,5,1610,398,9.29,-7.92,265.33,-251.05
871,29.03,6,1612,408,9.43,-7.07,268.48,-226.62
872,29.07,0,1605,399,8.98,-2.77,259.92,-92.41
872,29.07,1,1612,398,8.33,-2.81,240.41,-93.82
872,29.07,2,1613,407,7.95,-3.24,229.46,-106.20
872,29.07,3,1608,398,9.01,-2.45,260.94,-82.77
872,29.07,4,1613,408,8.07,-2.21,232.83,-75.50
872,29.07,5,1610,398,9.25,-2.53,268.33,-85.29
872,29.07,6,1613,408,8.23,-2.80,237.43,-93.50
873,29.10,0,1605,399,9.96,-4.07,289.96,-131.20
873,29.10,1,1612,398,10.19,-3.69,297.41,-118.97
873,29.10,2,1613,407,12.36,-5.99,362.73,-187.55
873,29.10,3,1609,397,9.68,-3.18,281.47,-104.43
873,29.10,4,1613,407,11.98,-3.86,351.40,-124.00
873,29.10,5,1611,398,9.69,-3.42,281.33,-111.84
873,29.10,6,1613,407,11.85,-3.85,347.29,-123.86
874,29.13,0,1605,399,9.14,-3.15,264.14,-104.53
874,29.13,1,1612,397,9.61,-3.70,278.20,-121.32
874,29.13,2,1613,407,8.70,-5.04,248.57,-163.50
874,29.13,3,1609,397,8.80,-3.40,254.43,-111.55
874,29.13,4,1613,407,9.00,-4.68,258.06,-152.36
874,29.13,5,1611,397,8.74,-3.56,252.45,-116.36
874,29.13,6,1613,407,9.05,-4.12,259.73,-135.42
875,29.17,0,1606,399,11.07,-1.41,322.87,-51.38
875,29.17,1,1613,397,10.82,-1.63,314.92,-58.64
875,29.17,2,1614,407,10.18,-2.41,296.61,-81.10
875,29.17,3,1609,397,11.99,-2.30,351.00,-77.72
875,29.17,4,1614,407,10.28,-2.75,299.38,-91.48
875,29.17,5,1611,397,12.00,-1.73,351.17,-60.68
875,29.17,6,1614,407,10.28,-2.52,299.44,-84.75
876,29.20,0,1606,398,13.52,-5.05,394.55,-162.46
876,29.20,1,1613,397,14.11,-5.79,412.38,-184.57
876,29.20,2,1614,406,15.25,-5.96,447.40,-189.12
876,29.20,3,1610,397,12.76,-7.33,370.77,-231.77
876,29.20,4,1614,407,15.27,-8.59,447.96,-268.07
876,29.20,5,1612,397,12.77,-5.79,371.10,-185.55
876,29.20,6,1614,407,15.16,-8.52,444.66,-265.85
877,29.23,0,1606,398,6.51,-1.17,181.82,-48.76
877,29.23,1,1613,397,9.06,-0.73,257.81,-36.05
877,29.23,2,1615,406,8.69,-0.25,245.45,-22.83
877,29.23,3,1610,397,9.33,-0.82,267.28,-37.29
877,29.23,4,1614,407,9.05,-0.74,256.31,-37.52
877,29.23,5,1612,397,9.27,-0.81,265.29,-37.05
877,29.23,6,1614,407,9.03,-0.65,255.87,-34.58
878,29.27,0,1607,398,10.57,-1.93,310.66,-64.52
878,29.27,1,1614,397,9.44,-2.66,274.27,-88.82
878,29.27,2,1615,406,9.76,-2.41,284.21,-80.87
878,29.27,3,1610,397,10.17,-2.75,295.87,-91.95
878,29.27,4,1615,407,9.57,-2.72,278.02,-90.74
878,29.27,5,1612,397,10.32,-2.88,300.44,-95.76
878,29.27,6,1615,407,9.46,-3.03,274.85,-99.84
879,29.30,0,1607,398,11.86,-6.23,345.16,-197.48
879,29.30,1,1614,397,10.90,-7.03,317.51,-220.41
879,29.30,2,1615,406,11.17,-6.17,325.32,-194.83
879,29.30,3,1611,397,9.95,-5.39,288.33,-171.89
879,29.30,4,1615,407,11.04,-5.15,321.67,-164.06
879,29.30,5,1613,397,10.08,-6.94,292.02,-218.54
879,29.30,6,1615,407,11.07,-5.38,322.54,-170.77
880,29.33,0,1608,398,10.04,-3.48,289.39,-116.28
880,29.33,1,1614,397,11.62,-2.65,337.59,-90.36
880,29.33,2,1616,406,10.57,-3.76,305.90,-124.05
880,29.33,3,1611,397,11.84,-2.14,345.35,-74.27
880,29.33,4,1616,406,10.37,-2.41,300.09,-83.25
880,29.33,5,1613,397,12.08,-2.54,352.25,-86.32
880,29.33,6,1615,407,10.50,-2.46,303.80,-84.76
881,29.37,0,1608,398,8.77,-2.43,252.97,-82.85
881,29.37,1,1615,397,7.91,-1.94,225.58,-69.87
881,29.37,2,1616,406,8.34,-3.38,239.59,-112.08
881,29.37,3,1611,397,8.21,-1.80,234.47,-65.70
881,29.37,4,1616,406,8.12,-2.36,233.09,-81.12
881,29.37,5,1613,397,8.32,-1.73,237.64,-63.85
881,29.37,6,1616,406,7.86,-1.78,225.16,-63.81
882,29.40,0,1608,398,13.80,-4.22,405.09,-135.49
882,29.40,1,1615,397,14.33,-3.29,421.88,-106.73
882,29.40,2,1616,406,14.54,-4.45,427.93,-141.93
882,29.40,3,1612,396,12.65,-3.52,371.26,-113.71
882,29.40,4,1616,406,14.59,-3.77,429.47,-121.30
882,29.40,5,1614,397,13.00,-3.66,381.80,-118.05
882,29.40,6,1616,406,14.56,-3.45,428.96,-111.37
883,29.43,0,1609,398,11.88,-3.15,342.71,-108.22
883,29.43,1,1616,397,11.56,-3.28,332.62,-112.74
883,29.43,2,1617,406,11.07,-4.19,317.68,-140.31
883,29.43,3,1612,396,12.77,-3.42,370.44,-115.15
883,29.43,4,1617,406,11.35,-4.87,325.88,-160.81
883,29.43,5,1614,396,12.81,-3.12,371.41,-106.47
883,29.43,6,1617,406,11.30,-4.42,324.48,-147.03
884,29.47,0,1609,398,11.47,-1.49,332.32,-56.65
884,29.47,1,1616,396,11.43,-1.59,331.32,-59.30
884,29.47,2,1617,406,13.55,-1.26,395.53,-48.89
884,29.47,3,1613,396,10.87,-2.35,313.41,-83.33
884,29.47,4,1617,406,13.54,-2.79,394.93,-94.90
884,29.47,5,1615,396,11.08,-2.09,319.52,-75.44
884,29.47,6,1617,406,13.21,-2.25,384.87,-78.95
885,29.50,0,1609,398,11.81,-0.92,342.95,-39.02
885,29.50,1,1616,396,12.81,-1.63,372.87,-60.37
885,29.50,2,1618,405,10.44,-2.63,299.56,-92.46
885,29.50,3,1613,396,12.47,-1.85,363.21,-66.41
885,29.50,4,1617,406,10.80,-3.55,310.44,-120.14
885,29.50,5,1615,396,12.55,-1.16,365.53,-45.85
885,29.50,6,1617,406,11.13,-3.50,320.78,-118.23
886,29.53,0,1610,397,8.58,-1.50,245.71,-56.94
886,29.53,1,1617,396,8.90,-1.65,254.16,-62.25
886,29.53,2,1618,405,9.22,-1.67,266.31,-60.40
886,29.53,3,1613,396,9.50,-1.65,272.63,-61.85
886,29.53,4,1618,406,9.09,-1.76,261.88,-63.67
886,29.53,5,1615,396,9.48,-1.42,271.88,-55.04
886,29.53,6,1618,406,9.02,-2.02,259.35,-71.61
887,29.57,0,1610,397,4.23,-1.42,118.20,-51.24
887,29.57,1,1617,396,3.21,-1.30,87.45,-47.79
887,29.57,2,1618,405,3.75,-1.29,103.28,-47.90
887,29.57,3,1613,396,3.60,-2.20,98.49,-75.53
887,29.57,4,1618,406,3.91,-2.14,108.35,-73.41
887,29.57,5,1615,396,3.16,-1.41,85.33,-51.92
887,29.57,6,1618,406,3.92,-2.44,108.65,-82.16
888,29.60,0,1610,397,15.25,-5.84,453.24,-179.29
888,29.60,1,1617,396,16.47,-7.37,490.84,-224.17
888,29.60,2,1618,405,16.45,-7.50,489.65,-228.75
888,29.60,3,1614,396,14.98,-8.05,445.85,-245.11
888,29.60,4,1618,406,16.53,-6.42,492.01,-196.64
888,29.60,5,1616,396,15.05,-7.89,448.27,-239.78
888,29.60,6,1618,406,16.72,-7.18,497.60,-219.45
889,29.63,0,1611,397,8.85,-0.33,250.29,-25.03
889,29.63,1,1618,396,8.61,-0.62,241.71,-34.93
889,29.63,2,1619,405,8.44,-0.63,236.79,-35.40
889,29.63,3,1614,396,9.72,-0.49,276.71,-29.65
889,29.63,4,1619,406,8.57,-0.01,240.66,-16.97
889,29.63,5,1616,396,9.77,-0.65,278.07,-34.44
889,29.63,6,1619,406,8.46,-0.58,236.96,-34.10
890,29.67,0,1611,397,6.42,-1.50,183.63,-53.81
890,29.67,1,1618,396,6.72,-2.05,192.99,-70.18
890,29.67,2,1619,405,8.36,-1.89,242.38,-65.16
890,29.67,3,1615,396,6.42,-1.28,182.87,-48.18
890,29.67,4,1619,406,8.06,-1.16,233.13,-43.32
890,29.67,5,1617,396,6.76,-1.92,193.04,-67.26
890,29.67,6,1619,406,7.85,-1.18,226.98,-43.78
891,29.70,0,1611,397,11.26,-6.87,331.52,-212.44
891,29.70,1,1618,396,11.73,-6.10,345.06,-189.70
891,29.70,2,1619,405,10.47,-7.04,305.63,-219.71
891,29.70,3,1615,396,9.92,-4.29,291.20,-135.15
891,29.70,4,1619,405,10.30,-4.95,300.88,-156.43
891,29.70,5,1617,396,10.36,-5.77,304.04,-179.93
891,29.70,6,1619,405,10.47,-4.80,306.14,-151.91
892,29.73,0,1612,397,8.85,-2.58,254.17,-88.75
892,29.73,1,1618,396,8.94,-2.01,256.56,-71.99
892,29.73,2,1620,405,9.18,-2.47,265.07,-84.57
892,29.73,3,1615,396,10.01,-1.60,290.45,-58.01
892,29.73,4,1620,405,9.29,-2.38,268.32,-81.76
892,29.73,5,1617,396,10.21,-2.30,295.94,-79.27
892,29.73,6,1620,405,9.28,-2.29,268.04,-79.30
893,29.77,0,1612,397,11.33,-2.27,331.07,-76.99
893,29.77,1,1619,396,10.58,-1.62,308.56,-57.50
893,29.77,2,1620,405,12.55,-2.18,367.43,-74.55
893,29.77,3,1616,395,10.52,-1.70,305.73,-61.13
893,29.77,4,1620,405,12.59,-2.48,368.53,-83.72
893,29.77,5,1618,396,10.59,-1.90,307.51,-67.06
893,29.77,6,1620,405,12.16,-1.85,355.57,-64.87
894,29.80,0,1612,397,5.66,-4.43,158.52,-144.18
894,29.80,1,1619,396,5.83,-3.55,164.21,-116.99
894,29.80,2,1620,404,5.14,-3.96,141.69,-131.45
894,29.80,3,1616,395,4.84,-3.68,134.71,-120.86
894,29.80,4,1620,405,5.74,-6.23,159.56,-199.61
894,29.80,5,1618,395,4.91,-3.45,136.63,-114.03
894,29.80,6,1620,405,5.93,-5.40,165.60,-174.18
895,29.83,0,1612,397,9.29,-2.35,272.95,-76.17
895,29.83,1,1619,395,9.11,-2.57,267.40,-82.87
895,29.83,2,1621,404,8.65,-2.63,254.36,-83.94
895,29.83,3,1616,395,9.22,-2.77,271.68,-87.84
895,29.83,4,1621,405,8.16,-3.19,239.15,-101.40
895,29.83,5,1618,395,9.32,-2.45,274.69,-78.32
895,29.83,6,1620,405,8.47,-3.67,248.08,-116.15
896,29.87,0,1613,396,14.49,-2.58,425.33,-86.63
896,29.87,1,1620,395,13.95,-2.65,409.25,-88.70
896,29.87,2,1621,404,15.67,-3.44,461.56,-111.78
896,29.87,3,1616,395,14.83,-3.59,435.62,-117.02
896,29.87,4,1621,405,15.47,-4.04,455.90,-129.31
896,29.87,5,1619,395,14.53,-3.15,426.62,-103.94
896,29.87,6,1621,405,15.29,-4.61,450.21,-146.76
897,29.90,0,1613,396,3.68,-3.57,96.04,-121.66
897,29.90,1,1620,395,3.10,-3.81,79.11,-128.37
897,29.90,2,1621,404,2.81,-4.92,68.48,-163.30
897,29.90,3,1617,395,3.09,-5.65,78.01,-184.29
897,29.90,4,1621,405,2.68,-4.20,64.84,-141.51
897,29.90,5,1619,395,2.86,-4.29,71.16,-143.24
897,29.90,6,1621,405,2.83,-4.49,69.64,-150.12
898,29.93,0,1613,396,12.67,-2.27,376.33,-71.83
898,29.93,1,1620,395,14.00,-2.87,417.02,-89.18
898,29.93,2,1622,404,12.79,-3.58,380.95,-110.09
898,29.93,3,1617,395,13.15,-3.06,391.31,-94.78
898,29.93,4,1622,405,12.65,-2.46,376.68,-76.53
898,29.93,5,1619,395,13.83,-3.18,411.99,-98.30
898,29.93,6,1622,405,12.81,-2.49,381.47,-77.57
899,29.97,0,1614,396,3.11,-2.87,80.50,-98.80
899,29.97,1,1620,395,3.33,-3.78,85.75,-127.49
899,29.97,2,1622,404,3.31,-4.09,86.63,-135.51
899,29.97,3,1617,395,3.31,-3.00,86.28,-103.10
899,29.97,4,1622,404,2.55,-2.16,63.82,-77.49
899,29.97,5,1619,395,3.53,-3.86,92.19,-129.65
899,29.97,6,1622,405,2.51,-2.12,62.45,-76.31
900,30.00,0,1614,396,9.01,-5.16,267.16,-157.88
900,30.00,1,1621,395,9.36,-5.40,277.60,-165.24
900,30.00,2,1622,404,10.72,-4.75,318.15,-145.70
900,30.00,3,1617,395,8.88,-3.50,262.99,-108.43
900,30.00,4,1622,404,10.18,-3.94,302.98,-120.79
900,30.00,5,1620,395,9.31,-4.73,275.63,-145.53
900,30.00,6,1622,404,9.93,-3.77,295.33,-115.67
901,30.03,0,1614,396,9.67,-4.89,281.14,-155.84
901,30.03,1,1621,395,10.10,-3.72,293.75,-120.99
901,30.03,2,1622,404,9.25,-3.93,266.80,-128.54
901,30.03,3,1618,395,7.78,-3.10,224.47,-101.82
901,30.03,4,1622,404,9.77,-4.16,282.93,-134.93
901,30.03,5,1620,395,8.59,-3.36,248.32,-110.02
901,30.03,6,1622,404,9.92,-3.76,287.80,-122.79
902,30.07,0,1614,396,8.65,-2.49,249.72,-84.43
902,30.07,1,1621,395,8.65,-2.32,249.28,-79.81
902,30.07,2,1623,404,7.48,-2.40,215.09,-81.32
902,30.07,3,1618,394,8.44,-1.63,245.46,-56.78
902,30.07,4,1623,404,7.77,-3.26,223.47,-107.66
902,30.07,5,1620,395,9.27,-1.78,269.48,-62.06
902,30.07,6,1623,404,7.74,-2.87,222.22,-95.95
903,30.10,0,1615,396,6.41,-5.34,183.50,-168.77
903,30.10,1,1622,394,6.08,-5.08,173.73,-161.05
903,30.10,2,1623,403,6.83,-5.27,197.31,-165.46
903,30.10,3,1618,394,7.46,-5.56,215.24,-175.13
903,30.10,4,1623,404,7.00,-7.92,202.28,-245.49
903,30.10,5,1620,394,6.61,-5.05,189.14,-160.66
903,30.10,6,1623,404,7.05,-8.22,203.75,-254.19
904,30.13,0,1615,395,9.62,-2.17,282.21,-71.58
904,30.13,1,1622,394,9.25,-1.95,271.33,-64.64
904,30.13,2,1623,403,9.94,-2.39,291.23,-78.54
904,30.13,3,1619,394,8.75,-2.37,254.90,-78.43
904,30.13,4,1623,404,9.83,-2.52,287.98,-82.73
904,30.13,5,1621,394,8.63,-1.99,252.22,-66.32
904,30.13,6,1623,404,9.83,-2.88,287.82,-93.46
905,30.17,0,1615,395,6.93,-4.76,198.35,-152.42
905,30.17,1,1622,394,8.03,-5.47,231.68,-173.38
905,30.17,2,1623,403,6.70,-7.40,191.00,-231.89
905,30.17,3,1619,394,7.18,-6.89,206.70,-215.43
905,30.17,4,1623,404,6.58,-5.18,187.59,-165.15
905,30.17,5,1621,394,7.38,-5.59,212.64,-176.28
905,30.17,6,1623,404,6.89,-5.97,196.93,-188.91
906,30.20,0,1615,395,6.09,-2.63,175.66,-85.73
906,30.20,1,1622,394,7.72,-3.32,223.67,-107.54
906,30.20,2,1624,403,8.01,-3.91,233.46,-123.95
906,30.20,3,1619,394,8.37,-3.47,243.97,-111.25
906,30.20,4,1624,403,7.70,-2.27,224.35,-74.56
906,30.20,5,1621,394,8.76,-3.66,255.53,-117.16
906,30.20,6,1624,404,7.70,-2.29,224.15,-75.72
907,30.23,0,1616,395,6.65,-6.07,193.54,-188.07
907,30.23,1,1623,394,7.22,-7.07,208.93,-219.81
907,30.23,2,1624,403,8.39,-5.55,243.80,-174.53
907,30.23,3,1619,394,7.54,-5.71,217.95,-179.65
907,30.23,4,1624,403,7.79,-4.69,226.09,-148.49
907,30.23,5,1621,394,7.71,-6.98,222.61,-218.19
907,30.23,6,1624,403,7.66,-4.59,222.13,-145.52
908,30.27,0,1616,395,14.85,-7.49,438.84,-231.21
908,30.27,1,1623,394,15.44,-6.20,456.07,-193.14
908,30.27,2,1624,402,13.52,-6.42,397.22,-200.85
908,30.27,3,1620,393,13.36,-4.93,393.24,-155.50
908,30.27,4,1624,403,14.30,-8.16,421.22,-252.46
908,30.27,5,1622,394,14.07,-5.82,414.27,-182.34
908,30.27,6,1624,403,14.32,-7.48,421.90,-232.00
909,30.30,0,1616,395,6.31,-4.12,174.33,-138.53
909,30.30,1,1623,394,6.50,-3.55,179.45,-122.07
909,30.30,2,1625,402,5.91,-4.10,163.80,-136.40
909,30.30,3,1620,393,6.93,-3.39,194.39,-115.18
909,30.30,4,1625,403,5.79,-6.18,159.39,-199.78
909,30.30,5,1622,393,7.47,-3.48,209.95,-118.44
909,30.30,6,1625,403,5.94,-6.49,163.77,-208.91
910,30.33,0,1617,395,6.15,-3.20,178.26,-102.16
910,30.33,1,1624,393,6.49,-3.05,188.07,-97.99
910,30.33,2,1625,402,7.79,-3.13,227.88,-99.93
910,30.33,3,1620,393,7.67,-3.30,223.24,-106.02
910,30.33,4,1625,403,7.47,-3.18,218.33,-101.12
910,30.33,5,1622,393,6.70,-2.73,193.47,-89.29
910,30.33,6,1625,403,7.55,-3.50,220.60,-110.94
911,30.37,0,1617,394,11.74,-4.97,346.18,-155.18
911,30.37,1,1624,393,12.78,-5.78,376.94,-179.93
911,30.37,2,1625,402,12.94,-8.05,380.46,-249.41
911,30.37,3,1621,393,11.82,-7.05,347.08,-219.30
911,30.37,4,1625,403,12.88,-5.74,379.03,-179.82
911,30.37,5,1623,393,12.06,-6.02,354.97,-187.23
911,30.37,6,1625,403,12.95,-6.06,380.82,-189.29
912,30.40,0,1617,394,3.39,-5.22,90.10,-168.35
912,30.40,1,1624,393,5.50,-6.73,152.34,-214.79
912,30.40,2,1625,402,4.36,-6.76,117.80,-215.83
912,30.40,3,1621,393,5.05,-6.88,139.79,-218.29
912,30.40,4,1625,402,4.18,-4.68,112.58,-153.29
912,30.40,5,1623,393,5.28,-7.19,146.26,-227.85
912,30.40,6,1625,402,4.22,-4.58,113.51,-150.49
913,30.43,0,1617,394,7.37,-8.92,217.65,-271.02
913,30.43,1,1625,393,7.62,-8.71,223.12,-266.73
913,30.43,2,1626,402,6.87,-6.65,201.64,-203.87
913,30.43,3,1621,393,8.11,-6.65,238.18,-204.57
913,30.43,4,1626,402,7.28,-7.84,214.12,-239.43
913,30.43,5,1623,393,8.51,-8.09,249.94,-248.02
913,30.43,6,1626,402,7.19,-7.35,211.34,-224.85
914,30.47,0,1618,394,5.60,-7.06,160.72,-219.10
914,30.47,1,1625,393,6.25,-6.21,179.92,-193.89
914,30.47,2,1626,401,6.92,-5.48,200.78,-171.14
914,30.47,3,1621,392,6.64,-5.88,191.07,-184.41
914,30.47,4,1626,402,7.22,-8.49,209.26,-261.94
914,30.47,5,1623,392,6.30,-6.09,180.57,-191.26
914,30.47,6,1626,402,7.16,-8.45,207.60,-260.61
915,30.50,0,1618,394,4.21,-3.08,120.63,-97.92
915,30.50,1,1625,392,4.40,-2.63,125.69,-85.05
915,30.50,2,1626,401,4.93,-3.28,141.06,-105.44
915,30.50,3,1621,392,4.12,-2.88,116.85,-93.07
915,30.50,4,1626,402,4.92,-3.40,140.44,-109.12
915,30.50,5,1624,392,4.38,-3.03,124.98,-97.24
915,30.50,6,1626,402,5.00,-4.08,142.91,-129.55
916,30.53,0,1618,393,7.32,-6.69,215.30,-205.04
916,30.53,1,1625,392,9.35,-7.26,276.19,-222.15
916,30.53,2,1626,401,7.69,-10.41,225.89,-317.30
916,30.53,3,1622,392,8.27,-8.81,243.96,-268.31
916,30.53,4,1626,401,7.19,-7.34,210.74,-225.14
916,30.53,5,1624,392,9.16,-7.55,270.50,-231.02
916,30.53,6,1626,402,7.33,-7.50,214.94,-229.87
917,30.57,0,1618,393,6.26,-3.12,180.55,-100.87
917,30.57,1,1625,392,6.47,-4.25,184.67,-136.77
917,30.57,2,1627,401,5.88,-3.90,168.75,-124.62
917,30.57,3,1622,392,6.97,-4.39,200.91,-140.08
917,30.57,4,1626,401,5.58,-2.81,160.13,-91.51
917,30.57,5,1624,392,7.60,-4.60,218.80,-147.26
917,30.57,6,1626,401,5.58,-2.73,160.21,-89.29
918,30.60,0,1618,393,7.81,-9.15,228.19,-280.89
918,30.60,1,1626,392,7.51,-9.94,218.86,-304.61
918,30.60,2,1627,400,6.47,-7.77,188.14,-239.07
918,30.60,3,1622,392,8.81,-8.13,257.36,-250.92
918,30.60,4,1627,401,6.59,-9.05,192.07,-276.99
918,30.60,5,1624,392,7.87,-9.30,228.61,-286.73
918,30.60,6,1627,401,6.46,-8.55,188.32,-262.03
919,30.63,0,1619,393,4.23,-1.26,119.19,-45.55
919,30.63,1,1626,392,4.60,-1.00,130.48,-37.42
919,30.63,2,1627,400,4.91,-0.78,140.75,-29.95
919,30.63,3,1622,392,4.08,-0.61,113.69,-27.02
919,30.63,4,1627,401,4.66,-1.12,133.27,-40.29
919,30.63,5,1625,392,4.42,-0.96,124.73,-36.55
919,30.63,6,1627,401,4.60,-0.99,131.41,-36.18
920,30.67,0,1619,393,9.55,-7.81,282.29,-238.68
920,30.67,1,1626,391,10.37,-6.51,306.42,-200.05
920,30.67,2,1627,400,10.96,-6.68,323.91,-205.30
920,30.67,3,1623,391,8.59,-6.55,253.66,-200.49
920,30.67,4,1627,401,11.63,-8.57,344.26,-261.85
920,30.67,5,1625,391,9.18,-6.54,271.01,-200.75
920,30.67,6,1627,401,11.72,-8.97,346.97,-273.79
921,30.70,0,1619,393,5.38,-2.27,151.84,-77.61
921,30.70,1,1626,391,3.76,-2.86,102.35,-96.14
921,30.70,2,1627,400,4.53,-2.99,124.94,-100.61
921,30.70,3,1623,391,3.82,-2.91,106.00,-95.85
921,30.70,4,1627,401,4.61,-2.45,126.58,-85.18
